year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,6,ZW,Air Wisconsin Airlines Corp,LEX,"Lexington, KY: Blue Grass",30,6,0.07,0,3.47,0,2.46,0,0,374,5,0,127,0,242
2024,6,ZW,Air Wisconsin Airlines Corp,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",4,1,0.97,0,0.03,0,0,0,0,70,68,0,2,0,0
2024,6,ZW,Air Wisconsin Airlines Corp,LSE,"La Crosse, WI: La Crosse Regional",78,22,6.85,0.77,5.82,0,8.56,0,0,2412,393,566,241,0,1212
2024,6,ZW,Air Wisconsin Airlines Corp,MDT,"Harrisburg, PA: Harrisburg International",34,9,2.37,0.82,1.5,0,4.32,0,0,878,102,151,145,0,480
2024,6,ZW,Air Wisconsin Airlines Corp,MEM,"Memphis, TN: Memphis International",10,4,0.04,0,1,0,2.96,0,0,177,4,0,25,0,148
2024,6,ZW,Air Wisconsin Airlines Corp,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",59,18,4.13,0.45,1.43,0,11.98,0,0,1505,219,55,128,0,1103
2024,6,ZW,Air Wisconsin Airlines Corp,MKE,"Milwaukee, WI: General Mitchell International",168,57,18.36,4.98,9.74,0,23.92,1,0,3875,1138,409,455,0,1873
2024,6,ZW,Air Wisconsin Airlines Corp,MLI,"Moline, IL: Quad Cities International",90,30,6.63,0.77,4.9,0,17.7,0,0,3073,468,109,192,0,2304
2024,6,ZW,Air Wisconsin Airlines Corp,MQT,"Marquette, MI: Marquette Sawyer Regional",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,ZW,Air Wisconsin Airlines Corp,MSN,"Madison, WI: Dane County Regional-Truax Field",55,16,2.49,0.11,2.02,0,11.38,1,0,1670,87,6,64,0,1513
2024,6,ZW,Air Wisconsin Airlines Corp,ORD,"Chicago, IL: Chicago O'Hare International",2293,609,135.91,23.65,121.45,0,327.99,25,5,63948,17658,2471,7761,0,36058
2024,6,ZW,Air Wisconsin Airlines Corp,PHL,"Philadelphia, PA: Philadelphia International",154,42,13.31,1.11,10.32,0,17.26,4,1,4284,891,65,462,0,2866
2024,6,ZW,Air Wisconsin Airlines Corp,PIA,"Peoria, IL: General Downing - Peoria International",90,26,6.02,0.11,3.84,0,16.03,3,1,2555,424,19,201,0,1911
2024,6,ZW,Air Wisconsin Airlines Corp,RIC,"Richmond, VA: Richmond International",25,5,1,0.12,1.01,0,2.87,0,0,554,27,24,20,0,483
2024,6,ZW,Air Wisconsin Airlines Corp,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",56,19,6.95,1.04,2.24,0,8.77,1,0,1761,678,22,114,0,947
2024,6,ZW,Air Wisconsin Airlines Corp,RST,"Rochester, MN: Rochester International",105,38,7.99,2.91,8.33,0,18.78,1,0,2367,363,276,392,0,1336
2024,6,ZW,Air Wisconsin Airlines Corp,SDF,"Louisville, KY: Louisville Muhammad Ali International",55,11,3.24,0.03,2.04,0,5.69,1,0,606,101,7,102,0,396
2024,6,ZW,Air Wisconsin Airlines Corp,SGF,"Springfield, MO: Springfield-Branson National",5,1,0,0,0.14,0,0.86,0,0,51,0,0,7,0,44
2024,6,ZW,Air Wisconsin Airlines Corp,SPI,"Springfield, IL: Abraham Lincoln Capital",56,19,4.27,0.56,2.22,0,11.96,0,0,1333,131,104,85,0,1013
2024,6,ZW,Air Wisconsin Airlines Corp,STL,"St. Louis, MO: St Louis Lambert International",5,1,0.1,0,0,0,0.9,0,0,188,18,0,0,0,170
2024,6,ZW,Air Wisconsin Airlines Corp,SYR,"Syracuse, NY: Syracuse Hancock International",1,1,1,0,0,0,0,0,0,77,77,0,0,0,0
2024,6,ZW,Air Wisconsin Airlines Corp,TVC,"Traverse City, MI: Cherry Capital",64,22,3.36,0.47,6.45,0,11.71,0,0,1801,198,26,436,0,1141
2024,6,ZW,Air Wisconsin Airlines Corp,TYS,"Knoxville, TN: McGhee Tyson",30,5,1.76,1,0.36,0,1.88,1,0,433,116,199,9,0,109
2024,6,G7,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL: Chicago O'Hare International",821,122,36.77,8.43,39.33,0,37.47,7,2,11502,2488,1209,3204,0,4601
2024,6,G7,GoJet Airlines LLC d/b/a United Express,ORF,"Norfolk, VA: Norfolk International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,G7,GoJet Airlines LLC d/b/a United Express,PIT,"Pittsburgh, PA: Pittsburgh International",94,6,1.77,1.49,1.6,0,1.14,1,0,494,84,126,67,0,217
2024,6,G7,GoJet Airlines LLC d/b/a United Express,PQI,"Presque Isle/Houlton, ME: Presque Isle International",56,14,3.15,1,2.61,0,7.24,3,1,1705,131,960,129,0,485
2024,6,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Rhode Island Tf Green International",111,20,6.81,0,3.86,0,9.34,6,1,1586,404,0,166,0,1016
2024,6,G7,GoJet Airlines LLC d/b/a United Express,RIC,"Richmond, VA: Richmond International",223,39,11.95,0.55,9.34,0,17.16,14,0,5812,1789,77,638,0,3308
2024,6,G7,GoJet Airlines LLC d/b/a United Express,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",54,5,1.18,0.97,1.03,0,1.82,1,0,251,24,120,22,0,85
2024,6,G7,GoJet Airlines LLC d/b/a United Express,SCE,"State College, PA: University Park",59,6,1.37,0,1.1,0,3.52,4,0,536,86,0,36,0,414
2024,6,G7,GoJet Airlines LLC d/b/a United Express,SDF,"Louisville, KY: Louisville Muhammad Ali International",45,6,3.06,0.57,1.49,0,0.88,0,0,455,98,104,110,0,143
2024,6,G7,GoJet Airlines LLC d/b/a United Express,STL,"St. Louis, MO: St Louis Lambert International",174,30,9.68,0.34,3.73,0,16.25,1,0,2929,605,10,255,0,2059
2024,6,G7,GoJet Airlines LLC d/b/a United Express,SYR,"Syracuse, NY: Syracuse Hancock International",72,12,4.89,0.15,4.07,0,2.9,5,1,512,144,22,154,0,192
2024,6,G7,GoJet Airlines LLC d/b/a United Express,TUL,"Tulsa, OK: Tulsa International",4,1,0.55,0,0.45,0,0,0,0,40,22,0,18,0,0
2024,6,G7,GoJet Airlines LLC d/b/a United Express,TVC,"Traverse City, MI: Cherry Capital",60,6,2,0,2.23,0,1.77,0,0,844,158,0,169,0,517
2024,6,G7,GoJet Airlines LLC d/b/a United Express,TYS,"Knoxville, TN: McGhee Tyson",7,2,1.14,0,0.13,0,0.73,0,0,88,38,0,3,0,47
2024,6,HA,Hawaiian Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",17,6,6,0,0,0,0,0,0,201,201,0,0,0,0
2024,6,HA,Hawaiian Airlines Network,BOS,"Boston, MA: Logan International",21,4,4,0,0,0,0,0,0,240,240,0,0,0,0
2024,6,HA,Hawaiian Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",2645,430,196.05,2.65,27.5,0.39,203.4,17,4,20354,11820,134,862,9,7529
2024,6,HA,Hawaiian Airlines Network,ITO,"Hilo, HI: Hilo International",397,55,25.18,0,1.61,0,28.21,0,0,1819,815,0,29,0,975
2024,6,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",30,10,8.14,0,0,0.37,1.49,0,0,291,222,0,0,7,62
2024,6,HA,Hawaiian Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",644,86,45.66,0.24,0.83,0,39.27,3,0,3101,1729,4,15,0,1353
2024,6,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",120,30,27.18,0,0,0.94,1.88,0,0,1540,1390,0,0,17,133
2024,6,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",211,63,53.96,0,0.59,1.6,6.85,4,1,3312,2551,0,23,53,685
2024,6,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",60,2,2,0,0,0,0,0,0,35,35,0,0,0,0
2024,6,HA,Hawaiian Airlines Network,LIH,"Lihue, HI: Lihue Airport",732,112,69.2,0.21,0.84,0,41.74,6,0,3461,2103,4,26,0,1328
2024,6,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Metro Oakland International",90,14,11.19,0,0,0.41,2.4,3,0,477,400,0,0,9,68
2024,6,HA,Hawaiian Airlines Network,OGG,"Kahului, HI: Kahului Airport",1138,116,69.32,0.87,2.94,0,42.87,8,0,3957,2298,75,66,0,1518
2024,6,HA,Hawaiian Airlines Network,ONT,"Ontario, CA: Ontario International",30,5,3.63,0,0,0,1.37,0,0,112,87,0,0,0,25
2024,6,HA,Hawaiian Airlines Network,PDX,"Portland, OR: Portland International",60,3,2.63,0,0,0,0.37,0,0,85,75,0,0,0,10
2024,6,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",30,17,10.79,0,0.45,0,5.76,0,0,593,353,0,15,0,225
2024,6,HA,Hawaiian Airlines Network,PPG,"Pago Pago, TT: Pago Pago International",12,1,1,0,0,0,0,0,0,21,21,0,0,0,0
2024,6,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",60,18,17,0,0,0,1,0,0,543,527,0,0,0,16
2024,6,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",60,26,25.2,0,0,0,0.8,3,0,992,949,0,0,0,43
2024,6,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",60,20,19.5,0,0,0,0.5,1,0,645,617,0,0,0,28
2024,6,HA,Hawaiian Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",60,6,4.99,0,0,0,1.01,0,0,370,229,0,0,0,141
2024,6,HA,Hawaiian Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",30,1,1,0,0,0,0,0,0,37,37,0,0,0,0
2024,6,HA,Hawaiian Airlines Network,SMF,"Sacramento, CA: Sacramento International",90,10,8.49,0,0,0,1.51,0,0,439,288,0,0,0,151
2024,6,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",145,45,10.43,2.17,9.74,0,22.66,2,0,3059,593,223,359,0,1884
2024,6,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",116,29,10.46,2.72,4.72,0,11.09,0,0,1658,617,163,193,0,685
2024,6,MQ,Envoy Air,ACK,"Nantucket, MA: Nantucket Memorial",4,1,0.46,0,0,0,0.54,0,0,24,11,0,0,0,13
2024,6,MQ,Envoy Air,ACT,"Waco, TX: Waco Regional",53,31,8.84,0.61,3.34,1,17.21,1,0,2623,563,31,221,44,1764
2024,6,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",4,2,0,0,1.77,0,0.23,0,0,55,0,0,49,0,6
2024,6,MQ,Envoy Air,ALB,"Albany, NY: Albany International",13,1,0.28,0,0,0,0.72,0,0,58,16,0,0,0,42
2024,6,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",213,60,17.43,3.77,9.82,0,28.99,3,1,3810,1075,452,477,0,1806
2024,6,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62,17,5.22,0.92,2.15,0,8.72,0,1,1300,454,47,167,0,632
2024,6,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",60,22,5.07,0.33,6.15,0.31,10.13,2,0,1329,321,14,314,21,659
2024,6,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",235,47,9.99,1.95,14.91,0,20.15,1,1,2974,909,122,483,0,1460
2024,6,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",140,47,10.54,1.5,18.64,0,16.32,2,2,2550,430,136,840,0,1144
2024,6,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",56,31,7.2,0.77,7.5,0,15.54,1,0,1880,301,125,358,0,1096
2024,6,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",34,3,1.08,0,0,0,1.92,1,0,104,22,0,0,0,82
2024,6,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",8,1,1,0,0,0,0,0,0,47,47,0,0,0,0
2024,6,MQ,Envoy Air,BGR,"Bangor, ME: Bangor International",48,12,0.33,0.3,2.51,0,8.86,3,0,717,7,53,80,0,577
2024,6,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",253,76,16.79,1.91,24.51,0,32.8,5,0,4362,1542,89,979,0,1752
2024,6,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",86,37,7.31,3.09,12.48,0,14.11,0,0,2084,433,247,533,0,871
2024,6,MQ,Envoy Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",60,21,5.37,1.46,5.02,0,9.15,0,1,1360,346,206,234,0,574
2024,6,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",60,23,5.32,0.49,4.25,0,12.94,0,0,1425,288,39,218,0,880
2024,6,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",244,68,11.42,5.86,12.44,0,38.28,5,2,5373,666,535,856,0,3316
2024,6,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",8,6,1.91,0,0.57,0,3.52,0,0,247,40,0,16,0,191
2024,6,MQ,Envoy Air,BOS,"Boston, MA: Logan International",181,44,12.46,4.17,5.09,0,22.28,4,0,3155,800,385,322,0,1648
2024,6,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",83,24,4.42,3.11,5.8,0,10.67,0,1,1529,250,262,232,0,785
2024,6,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",68,23,6.55,2.27,3.24,0,10.95,1,0,1199,299,113,202,0,585
2024,6,MQ,Envoy Air,BTV,"Burlington, VT: Burlington International",47,16,3.74,0.31,3.72,0,8.23,0,0,1065,154,37,127,0,747
2024,6,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",38,8,3.16,1,1.25,0,2.59,2,0,564,276,15,117,0,156
2024,6,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",33,2,1.32,0,0,0,0.68,1,0,159,72,0,0,0,87
2024,6,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",8,2,0.05,0,0,0,1.95,0,0,48,1,0,0,0,47
2024,6,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",124,39,12.91,3.97,6.77,0,15.35,1,0,3032,737,535,436,0,1324
2024,6,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",106,27,5.95,1.51,5.45,0,14.09,2,0,1405,359,85,205,0,756
2024,6,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",58,12,4.09,0.18,4.68,0,3.05,1,0,684,368,4,174,0,138
2024,6,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",68,25,3.19,0.38,5.79,0,15.65,3,0,2029,378,29,233,0,1389
2024,6,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",82,26,10.97,3.41,0.94,0.95,9.74,1,0,1449,611,184,49,37,568
2024,6,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",489,118,27.68,10.38,20.45,0,59.49,10,1,5998,1571,626,545,0,3256
2024,6,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",188,69,22.74,3.41,10.58,0,32.27,4,0,4794,1509,422,467,0,2396
2024,6,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",116,40,7.03,2.37,9.3,0,21.3,0,0,2404,439,89,452,0,1424
2024,6,MQ,Envoy Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",56,7,1.85,0.79,3.95,0,0.41,0,0,261,82,38,102,0,39
2024,6,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",168,77,17.08,3.39,15.41,0,41.13,4,0,5131,1106,365,538,0,3122
2024,6,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",206,66,14,2.86,15.27,0,33.87,6,0,4548,1170,185,586,0,2607
2024,6,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",233,68,13.7,1.71,15.81,0,36.78,6,0,5186,833,76,828,0,3449
2024,6,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",26,3,1,0.08,0.68,0,1.24,0,0,86,33,2,19,0,32
2024,6,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",381,95,27.52,2.8,29.4,0,35.27,7,1,5195,1502,94,1226,0,2373
2024,6,MQ,Envoy Air,DEN,"Denver, CO: Denver International",26,5,1.54,0.85,2.61,0,0,0,0,198,84,51,63,0,0
2024,6,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",6544,1670,351.88,125.82,264.22,8.34,919.74,84,19,121722,29334,12548,14630,318,64892
2024,6,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",79,33,5.81,0.14,6.15,0,20.91,1,0,1860,254,20,294,0,1292
2024,6,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",78,28,4.85,4.19,5.71,0,13.25,0,0,1749,174,385,263,0,927
2024,6,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",112,49,12.02,0.9,24.06,0,12.02,2,0,1794,501,37,794,0,462
2024,6,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",179,33,9.69,0.77,4.92,0,17.63,0,0,2345,729,53,283,0,1280
2024,6,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",86,34,7.98,2,5.44,0,18.58,0,1,2061,447,253,246,0,1115
2024,6,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",37,7,0.88,0.02,0.15,0,5.95,1,0,433,74,3,13,0,343
2024,6,MQ,Envoy Air,EYW,"Key West, FL: Key West International",145,40,11.49,1.07,8.19,0,19.25,11,0,2080,628,64,336,0,1052
2024,6,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",143,48,8.1,2.67,14.79,0,22.44,0,0,3224,375,158,573,0,2118
2024,6,MQ,Envoy Air,FCA,"Kalispell, MT: Glacier Park International",8,6,1.76,0,4.18,0,0.06,0,0,221,61,0,156,0,4
2024,6,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",34,7,1.22,0,4.62,0,1.16,0,0,388,68,0,270,0,50
2024,6,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",108,48,14.22,1.58,8.1,0.11,23.99,0,0,3371,771,108,385,3,2104
2024,6,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",86,28,11.35,1.2,6.21,0,9.24,1,0,1452,617,78,238,0,519
2024,6,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",60,26,6.81,1.82,3.39,0,13.99,1,1,1870,434,120,131,0,1185
2024,6,MQ,Envoy Air,GGG,"Longview, TX: East Texas Regional",8,4,0.59,1.02,0.27,0,2.12,0,0,309,63,107,36,0,103
2024,6,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",19,7,1.46,0.19,1.92,0,3.44,0,0,517,159,21,57,0,280
2024,6,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",56,17,2.41,0.19,5.91,0,8.48,2,0,907,88,6,243,0,570
2024,6,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",68,23,5.55,1.46,6.33,0,9.67,1,0,1183,385,145,257,0,396
2024,6,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",52,25,4.24,1.22,5.18,0,14.35,1,0,1676,249,140,295,0,992
2024,6,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",116,48,12.87,4.09,5.13,0,25.91,3,0,3662,1564,275,279,0,1544
2024,6,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",60,18,3.28,0.19,5.1,0,9.43,1,0,727,137,12,168,0,410
2024,6,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",110,34,5.82,1.16,4.46,0,22.55,1,0,2174,223,65,241,0,1645
2024,6,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",125,43,8.67,2.23,10.29,0,21.81,2,0,2328,382,217,355,0,1374
2024,6,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",127,28,9.44,0.94,7.6,0.56,9.46,1,0,1448,409,199,299,15,526
2024,6,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",148,57,14.56,0.42,22.48,0,19.55,4,0,3782,1119,61,1075,0,1527
2024,6,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",90,18,4.07,2.58,6.68,0,4.68,1,0,1049,233,143,335,0,338
2024,6,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",123,36,7.36,1.52,9.62,0,17.5,0,0,1858,233,163,375,0,1087
2024,6,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",245,94,25.12,4.34,16.04,0,48.5,2,0,5262,1085,462,684,0,3031
2024,6,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",74,13,3.32,0.28,5.3,0,4.1,3,0,766,238,12,243,0,273
2024,6,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",244,88,23.33,2.67,21.12,0,40.88,2,1,5463,1249,279,851,0,3084
2024,6,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",133,25,3.57,3.65,5.02,0,12.77,2,1,1907,313,309,338,0,947
2024,6,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",105,25,10.61,0.17,0.83,0,13.39,3,0,1907,702,11,37,0,1157
2024,6,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",124,41,14.99,2.11,8.29,0,15.61,2,0,2461,729,155,466,0,1111
2024,6,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",76,30,5.54,2.41,9.5,0,12.55,3,0,2079,368,112,786,0,813
2024,6,MQ,Envoy Air,LAS,"Las Vegas, NV: Harry Reid International",12,2,0.65,0,0,0,1.35,0,0,125,17,0,0,0,108
2024,6,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",166,40,7.46,0.58,5.06,0.2,26.69,4,0,2757,439,26,223,31,2038
2024,6,MQ,Envoy Air,LCH,"Lake Charles, LA: Lake Charles Regional",4,2,0.37,0,1.2,0,0.43,0,0,197,50,0,86,0,61
2024,6,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",70,31,6.72,0.99,5.72,0,17.58,1,0,2440,455,87,310,0,1588
2024,6,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",82,19,2.74,0.26,5.72,0,10.28,1,0,708,68,16,148,0,476
2024,6,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",321,100,28.47,6.9,30.3,0,34.33,5,0,7235,1766,818,1606,0,3045
2024,6,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",145,47,14.86,0.82,12.72,0,18.6,2,0,2365,716,40,499,0,1110
2024,6,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",12,5,1,0,2.97,0,1.04,0,0,199,43,0,105,0,51
2024,6,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",219,74,16.55,4.33,21.11,0,32.01,3,0,5097,1154,595,1218,0,2130
2024,6,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",108,21,4.97,2.13,4.27,0,9.64,2,0,1145,217,152,208,0,568
2024,6,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",136,40,9.2,2.08,11.16,0,17.55,4,0,2348,608,109,567,0,1064
2024,6,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",78,18,7.47,1.57,2.31,0,6.65,1,0,715,270,38,116,0,291
2024,6,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",78,21,5.86,1.45,4.03,0,9.67,0,0,1316,176,72,202,0,866
2024,6,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",86,25,6.96,1.67,4.21,0,12.17,2,2,1757,548,217,184,0,808
2024,6,MQ,Envoy Air,MHT,"Manchester, NH: Manchester Boston Regional",52,10,0.38,0.32,1.99,0,7.31,0,0,753,32,34,65,0,622
2024,6,MQ,Envoy Air,MIA,"Miami, FL: Miami International",938,258,67.59,10.98,37.35,2.28,139.79,49,2,18302,3695,1018,3407,82,10100
2024,6,MQ,Envoy Air,MKE,"Milwaukee, WI: General Mitchell International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",60,21,5.36,1.37,5.31,0,8.97,0,0,1095,163,83,236,0,613
2024,6,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",90,23,7.6,2.45,2.97,0,9.98,0,0,1651,295,350,164,0,842
2024,6,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",90,32,8.64,1.79,7.8,0,13.77,1,0,1754,636,127,341,0,650
2024,6,MQ,Envoy Air,MQT,"Marquette, MI: Marquette Sawyer Regional",58,22,6.43,0,6.76,0,8.81,0,0,1361,593,0,263,0,505
2024,6,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",53,11,2.5,0,2.97,0,5.53,0,1,630,127,0,101,0,402
2024,6,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",64,44,6.45,1.57,13.91,0,22.07,1,0,2913,292,186,709,0,1726
2024,6,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",34,10,1.34,0.69,4.59,0,3.38,0,1,892,56,129,217,0,490
2024,6,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",86,38,6.65,0.66,21.81,0,8.88,1,0,1599,247,31,873,0,448
2024,6,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",103,34,6,2.06,6.03,0,19.9,2,0,2022,385,190,249,0,1198
2024,6,MQ,Envoy Air,MTJ,"Montrose/Delta, CO: Montrose Regional",4,1,0.76,0,0.24,0,0,0,0,71,54,0,17,0,0
2024,6,MQ,Envoy Air,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",12,5,0.33,0.77,0.97,0,2.94,0,0,523,26,64,77,0,356
2024,6,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",218,46,9.29,2.83,8.72,0,25.16,6,0,2189,439,225,353,0,1172
2024,6,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",58,9,3.14,0,0.69,0,5.17,1,0,434,229,0,29,0,176
2024,6,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",3101,864,184.57,46.29,280.99,0.33,351.82,47,12,65439,15913,5582,17005,17,26922
2024,6,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",33,8,1.1,0.34,2.61,0,3.94,0,0,1393,663,39,318,0,373
2024,6,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",741,102,26.37,2.44,23.11,0.01,50.08,2,1,5007,1009,184,686,1,3127
2024,6,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",60,20,4.08,1.2,4.28,0,10.44,0,0,1110,213,124,237,0,536
